id	email	level	plugged	temperature	voltage	timestamp
25202	user19	52	0	229	3826	2015-04-12 21:08:41
25203	user19	52	0	230	3823	2015-04-12 21:09:36
25204	user19	52	0	230	3810	2015-04-12 21:10:24
25205	user19	52	0	230	3827	2015-04-12 21:12:13
25206	user19	52	0	230	3806	2015-04-12 21:14:53
25207	user19	52	0	230	3790	2015-04-12 21:15:06
25208	user19	52	0	230	3825	2015-04-12 21:16:30
25209	user19	52	0	230	3770	2015-04-12 21:21:16
25210	user19	52	0	231	3827	2015-04-12 21:23:07
25211	user19	52	0	231	3815	2015-04-12 21:24:54
25212	user19	52	0	231	3802	2015-04-12 21:26:06
25213	user19	51	0	231	3826	2015-04-12 21:26:34
25214	user19	51	0	231	3819	2015-04-12 21:27:17
25215	user19	51	0	232	3820	2015-04-12 21:27:38
25216	user19	51	0	232	3822	2015-04-12 21:27:41
25217	user19	51	0	231	3827	2015-04-12 21:29:26
25218	user19	51	0	231	3785	2015-04-12 21:30:02
25219	user19	51	0	231	3825	2015-04-12 21:30:06
25220	user19	51	0	232	3793	2015-04-12 21:31:16
25221	user19	51	0	232	3826	2015-04-12 21:31:27
25222	user19	51	0	232	3825	2015-04-12 21:31:53
25223	user19	51	0	230	3828	2015-04-12 21:33:45
25224	user19	51	0	231	3815	2015-04-12 21:36:07
25225	user19	51	0	231	3824	2015-04-12 21:36:08
25226	user19	51	0	232	3817	2015-04-12 21:37:51
25227	user19	51	0	232	3824	2015-04-12 21:37:52
25228	user19	51	0	232	3819	2015-04-12 21:39:20
25229	user19	51	0	232	3781	2015-04-12 21:40:23
25230	user19	51	0	232	3812	2015-04-12 21:40:43
25231	user19	51	0	232	3823	2015-04-12 21:41:04
25232	user19	51	0	233	3821	2015-04-12 21:41:25
25233	user19	51	0	233	3812	2015-04-12 21:42:06
25234	user19	51	0	233	3796	2015-04-12 21:42:49
25235	user19	51	0	233	3776	2015-04-12 21:43:25
25236	user19	51	0	233	3770	2015-04-12 21:43:58
25237	user19	51	0	234	3813	2015-04-12 21:44:24
25238	user19	51	0	234	3819	2015-04-12 21:44:44
25239	user19	51	0	234	3761	2015-04-12 21:44:46
25240	user19	50	0	234	3820	2015-04-12 21:46:07
25241	user19	50	0	234	3819	2015-04-12 21:46:33
25242	user19	50	0	235	3816	2015-04-12 21:48:26
25243	user19	50	0	235	3805	2015-04-12 21:48:39
25244	user19	50	0	235	3810	2015-04-12 21:49:24
25245	user19	50	0	235	3807	2015-04-12 21:49:54
25246	user19	50	0	235	3818	2015-04-12 21:50:09
25247	user19	50	0	239	3822	2015-04-12 21:50:36
25248	user19	50	0	240	3817	2015-04-12 21:50:52
25249	user19	50	0	244	3816	2015-04-12 21:51:30
25250	user19	50	0	249	3745	2015-04-12 21:51:53
25251	user19	50	0	251	3814	2015-04-12 21:52:03
25252	user19	50	0	252	3814	2015-04-12 21:52:29
25253	user19	50	0	253	3814	2015-04-12 21:52:44
25254	user19	50	0	255	3808	2015-04-12 21:53:36
25255	user19	50	0	256	3813	2015-04-12 21:53:53
25256	user19	50	0	257	3811	2015-04-12 21:54:01
25257	user19	50	0	257	3814	2015-04-12 21:54:26
25258	user19	50	0	258	3772	2015-04-12 21:54:44
25259	user19	50	0	258	3813	2015-04-12 21:54:58
25260	user19	50	0	258	3808	2015-04-12 21:55:13
25261	user19	50	0	258	3814	2015-04-12 21:55:50
25262	user19	50	0	258	3804	2015-04-12 21:56:50
25263	user19	50	0	259	3814	2015-04-12 21:57:11
25264	user19	50	0	259	3812	2015-04-12 21:57:22
25265	user19	50	0	259	3813	2015-04-12 21:57:35
25266	user19	50	0	259	3807	2015-04-12 21:58:07
25267	user19	50	0	257	3812	2015-04-12 21:59:29
25268	user19	50	0	256	3812	2015-04-12 21:59:55
25269	user19	50	0	254	3803	2015-04-12 22:01:52
25270	user19	50	0	254	3806	2015-04-12 22:02:10
25271	user19	50	0	254	3813	2015-04-12 22:02:18
25272	user19	50	0	254	3795	2015-04-12 22:03:24
25273	user19	50	0	254	3807	2015-04-12 22:03:40
25274	user19	50	0	254	3805	2015-04-12 22:03:44
25275	user19	50	0	253	3807	2015-04-12 22:05:16
25276	user19	50	0	253	3796	2015-04-12 22:05:31
25277	user19	50	0	253	3813	2015-04-12 22:05:48
25278	user19	50	0	254	3812	2015-04-12 22:05:48
25279	user19	50	0	254	3801	2015-04-12 22:06:15
25280	user19	50	0	254	3808	2015-04-12 22:07:23
25281	user19	50	0	254	3810	2015-04-12 22:07:39
25282	user19	50	0	254	3809	2015-04-12 22:09:01
25283	user19	50	0	254	3796	2015-04-12 22:09:39
25284	user19	50	0	254	3782	2015-04-12 22:10:02
25285	user19	50	0	254	3804	2015-04-12 22:10:19
25286	user19	50	0	255	3809	2015-04-12 22:10:51
25287	user19	50	0	255	3804	2015-04-12 22:11:01
25288	user19	49	0	255	3806	2015-04-12 22:12:28
25289	user19	49	0	255	3807	2015-04-12 22:12:44
25290	user19	49	0	256	3807	2015-04-12 22:13:02
25291	user19	49	0	256	3808	2015-04-12 22:13:24
25292	user19	49	0	256	3806	2015-04-12 22:15:02
25293	user19	49	0	256	3803	2015-04-12 22:15:37
25294	user19	49	0	256	3793	2015-04-12 22:15:55
25295	user19	49	0	257	3804	2015-04-12 22:16:16
25296	user19	49	0	257	3797	2015-04-12 22:17:36
25297	user19	49	0	257	3800	2015-04-12 22:17:59
25298	user19	49	0	257	3794	2015-04-12 22:18:19
25299	user19	49	0	257	3805	2015-04-12 22:18:37
25300	user19	49	0	257	3793	2015-04-12 22:19:09
25301	user19	49	0	257	3803	2015-04-12 22:20:34
25302	user19	49	0	257	3806	2015-04-12 22:20:38
25303	user19	49	0	258	3799	2015-04-12 22:22:25
25304	user19	49	0	258	3802	2015-04-12 22:22:42
25305	user19	49	0	258	3803	2015-04-12 22:23:46
25306	user19	48	0	259	3802	2015-04-12 22:24:40
25307	user19	48	0	258	3802	2015-04-12 22:25:05
25308	user19	48	0	258	3773	2015-04-12 22:26:30
25309	user19	48	0	257	3797	2015-04-12 22:26:30
25310	user19	48	0	258	3783	2015-04-12 22:26:51
25311	user19	48	0	257	3793	2015-04-12 22:27:58
25312	user19	48	0	259	3783	2015-04-12 22:28:58
25313	user19	48	0	259	3784	2015-04-12 22:29:48
25314	user19	48	0	259	3798	2015-04-12 22:29:50
25315	user19	48	0	259	3786	2015-04-12 22:30:24
25316	user19	48	0	258	3800	2015-04-12 22:31:07
25317	user19	48	0	258	3801	2015-04-12 22:31:08
25318	user19	48	0	259	3793	2015-04-12 22:31:54
25319	user19	48	0	259	3769	2015-04-12 22:32:07
25320	user19	48	0	259	3788	2015-04-12 22:32:33
25321	user19	48	0	259	3797	2015-04-12 22:33:09
25322	user19	48	0	258	3781	2015-04-12 22:34:03
25323	user19	48	0	259	3799	2015-04-12 22:34:32
25324	user19	48	0	259	3800	2015-04-12 22:34:33
25325	user19	48	0	258	3755	2015-04-12 22:34:56
25326	user19	48	0	258	3791	2015-04-12 22:34:59
25327	user19	48	0	258	3799	2015-04-12 22:37:47
25328	user19	47	0	258	3800	2015-04-12 22:38:43
25329	user19	47	0	258	3799	2015-04-12 22:38:59
25330	user19	47	0	258	3783	2015-04-12 22:39:11
25331	user19	47	0	258	3728	2015-04-12 22:39:20
25332	user19	47	0	257	3776	2015-04-12 22:40:04
25333	user19	47	0	257	3795	2015-04-12 22:40:46
25334	user19	47	0	257	3800	2015-04-12 22:40:57
25335	user19	47	0	257	3781	2015-04-12 22:41:24
25336	user19	47	0	257	3799	2015-04-12 22:41:53
25337	user19	47	0	257	3790	2015-04-12 22:41:56
25338	user19	47	0	257	3733	2015-04-12 22:42:41
25339	user19	47	0	257	3797	2015-04-12 22:43:07
25340	user19	47	0	258	3795	2015-04-12 22:43:28
25341	user19	47	0	258	3774	2015-04-12 22:43:57
25342	user19	47	0	258	3796	2015-04-12 22:44:28
25343	user19	47	0	257	3796	2015-04-12 22:45:06
25344	user19	47	0	258	3797	2015-04-12 22:45:08
25345	user19	47	0	258	3733	2015-04-12 22:45:48
25346	user19	47	0	258	3755	2015-04-12 22:46:00
25347	user19	47	0	258	3790	2015-04-12 22:46:36
25348	user19	47	0	258	3792	2015-04-12 22:46:51
25349	user19	47	0	258	3788	2015-04-12 22:47:06
25350	user19	47	0	258	3780	2015-04-12 22:47:49
25351	user19	47	0	258	3793	2015-04-12 22:48:31
25352	user19	47	0	258	3794	2015-04-12 22:48:45
25353	user19	47	0	258	3764	2015-04-12 22:49:23
25354	user19	47	0	258	3786	2015-04-12 22:49:48
25355	user19	46	0	258	3806	2015-04-12 22:51:52
25356	user19	46	0	258	3794	2015-04-12 22:52:20
25357	user19	46	0	258	3793	2015-04-12 22:52:23
25358	user19	46	0	258	3786	2015-04-12 22:52:51
25359	user19	46	0	258	3788	2015-04-12 22:52:52
25360	user19	46	0	258	3783	2015-04-12 22:53:13
25361	user19	46	0	258	3792	2015-04-12 22:54:05
25362	user19	46	0	258	3790	2015-04-12 22:54:43
25363	user19	46	0	259	3792	2015-04-12 22:54:57
25364	user19	46	0	258	3762	2015-04-12 22:55:43
25365	user19	46	0	259	3777	2015-04-12 22:55:54
25366	user19	46	0	259	3765	2015-04-12 22:56:16
25367	user19	46	0	259	3787	2015-04-12 22:56:25
25368	user19	46	0	259	3790	2015-04-12 22:57:00
25369	user19	46	0	259	3791	2015-04-12 22:57:33
25370	user19	46	0	259	3789	2015-04-12 22:57:46
25371	user19	46	0	259	3769	2015-04-12 23:00:17
25372	user19	46	0	259	3754	2015-04-12 23:01:25
25373	user19	46	0	259	3779	2015-04-12 23:02:04
25374	user19	45	0	260	3777	2015-04-12 23:02:52
25375	user19	45	0	260	3789	2015-04-12 23:03:06
25376	user19	45	0	260	3769	2015-04-12 23:03:18
25377	user19	45	0	260	3788	2015-04-12 23:03:44
25378	user19	45	0	260	3776	2015-04-12 23:03:47
25379	user19	45	0	260	3781	2015-04-12 23:04:17
25380	user19	45	0	260	3787	2015-04-12 23:05:17
25381	user19	45	0	260	3778	2015-04-12 23:05:33
25382	user19	45	0	260	3774	2015-04-12 23:05:46
25383	user19	45	0	260	3780	2015-04-12 23:06:02
25384	user19	45	0	260	3775	2015-04-12 23:06:38
25385	user19	45	0	254	3773	2015-04-12 23:10:14
25386	user19	45	0	254	3745	2015-04-12 23:10:58
25387	user19	45	0	254	3746	2015-04-12 23:11:06
25388	user19	45	0	249	3786	2015-04-12 23:15:50
25389	user19	45	0	249	3785	2015-04-12 23:16:14
25390	user19	45	0	246	3763	2015-04-12 23:19:55
25391	user19	44	0	240	3806	2015-04-12 23:27:26
25392	user19	44	0	239	3780	2015-04-12 23:31:05
25393	user19	44	0	239	3783	2015-04-12 23:31:12
25394	user19	44	0	239	3786	2015-04-12 23:32:00
25395	user19	44	0	236	3797	2015-04-12 23:40:16
25396	user19	44	0	234	3787	2015-04-12 23:45:54
25397	user19	43	0	234	3775	2015-04-12 23:50:18
25398	user19	43	0	233	3767	2015-04-12 23:55:15
25399	user19	43	0	232	3754	2015-04-13 00:00:10
25400	user19	43	0	233	3785	2015-04-13 00:01:15
25401	user19	43	0	233	3795	2015-04-13 00:01:41
25402	user19	43	0	233	3792	2015-04-13 00:02:01
25403	user19	43	0	233	3791	2015-04-13 00:02:25
25404	user19	43	0	234	3790	2015-04-13 00:02:48
25405	user19	43	0	234	3765	2015-04-13 00:07:04
25406	user19	43	0	234	3739	2015-04-13 00:10:15
25407	user19	43	0	233	3802	2015-04-13 00:21:35
25408	user19	43	0	234	3789	2015-04-13 00:22:01
25409	user19	43	0	234	3752	2015-04-13 00:25:14
25410	user19	43	0	234	3780	2015-04-13 00:25:39
25411	user19	43	0	234	3764	2015-04-13 00:30:13
25412	user19	43	0	234	3777	2015-04-13 00:30:39
25413	user19	43	0	235	3736	2015-04-13 00:31:04
25414	user19	43	0	235	3768	2015-04-13 00:31:08
25415	user19	42	0	232	3800	2015-04-13 00:40:17
25416	user19	42	0	232	3759	2015-04-13 00:42:30
25417	user19	42	0	232	3780	2015-04-13 00:42:57
25418	user19	42	0	230	3785	2015-04-13 00:50:19
25419	user19	42	0	231	3783	2015-04-13 00:50:40
25420	user19	42	0	231	3785	2015-04-13 00:50:45
25421	user19	42	0	231	3746	2015-04-13 00:51:04
25422	user19	42	0	232	3786	2015-04-13 00:51:27
25423	user19	42	0	231	3764	2015-04-13 00:54:59
25424	user19	42	0	230	3790	2015-04-13 01:00:54
25425	user19	42	0	231	3781	2015-04-13 01:03:01
25426	user19	42	0	231	3793	2015-04-13 01:04:57
25427	user19	42	0	231	3789	2015-04-13 01:05:25
25428	user58	75	0	210	3960	2015-04-13 01:07:05
25429	user58	75	0	210	3953	2015-04-13 01:07:25
25430	user58	75	0	210	3946	2015-04-13 01:07:46
25431	user58	75	0	210	3940	2015-04-13 01:08:05
25432	user58	75	0	210	3933	2015-04-13 01:08:25
25433	user58	75	0	210	3931	2015-04-13 01:08:50
25434	user19	42	0	230	3798	2015-04-13 01:10:19
25435	user19	42	0	230	3777	2015-04-13 01:13:46
25436	user19	42	0	230	3786	2015-04-13 01:13:46
25437	user19	42	0	231	3777	2015-04-13 01:14:06
25438	user19	42	0	229	3796	2015-04-13 01:24:05
25439	user19	41	0	230	3789	2015-04-13 01:26:10
25440	user19	41	0	228	3786	2015-04-13 01:36:36
25441	user19	41	0	227	3757	2015-04-13 01:47:01
25442	user19	41	0	227	3777	2015-04-13 01:48:10
25443	user19	41	0	227	3784	2015-04-13 01:48:56
25444	user19	41	0	228	3771	2015-04-13 01:49:17
25445	user19	41	0	228	3766	2015-04-13 01:49:25
25446	user19	41	0	228	3784	2015-04-13 01:50:13
25447	user19	41	0	229	3788	2015-04-13 01:52:14
25448	user19	41	0	229	3767	2015-04-13 01:52:38
25449	user19	41	0	229	3775	2015-04-13 01:54:14
25450	user19	41	0	229	3750	2015-04-13 01:54:21
25451	user19	41	0	227	3794	2015-04-13 01:59:32
25452	user19	41	0	227	3774	2015-04-13 02:01:31
25453	user19	41	0	225	3776	2015-04-13 02:10:13
25454	user19	41	0	225	3782	2015-04-13 02:10:14
25455	user19	41	0	224	3762	2015-04-13 02:16:13
25456	user19	41	0	225	3778	2015-04-13 02:17:02
25457	user19	40	0	226	3778	2015-04-13 02:17:11
25458	user58	75	0	220	3917	2015-04-13 02:19:19
25459	user19	40	0	226	3780	2015-04-13 02:20:54
25460	user19	40	0	226	3771	2015-04-13 02:20:55
25461	user19	40	0	226	3779	2015-04-13 02:21:30
25462	user19	40	0	227	3708	2015-04-13 02:21:31
25463	user19	40	0	228	3748	2015-04-13 02:23:15
25464	user19	40	0	229	3762	2015-04-13 02:24:14
25465	user19	40	0	229	3776	2015-04-13 02:24:18
25466	user19	40	0	229	3775	2015-04-13 02:24:55
25467	user19	40	0	230	3775	2015-04-13 02:25:14
25468	user19	40	0	231	3774	2015-04-13 02:25:52
25469	user19	40	0	232	3735	2015-04-13 02:26:02
25470	user19	40	0	233	3750	2015-04-13 02:26:41
25471	user19	40	0	234	3752	2015-04-13 02:27:05
25472	user19	40	0	235	3765	2015-04-13 02:27:42
25473	user19	40	0	236	3774	2015-04-13 02:28:12
25474	user19	40	0	237	3771	2015-04-13 02:28:32
25475	user19	40	0	237	3772	2015-04-13 02:28:34
25476	user19	40	0	239	3749	2015-04-13 02:30:13
25477	user19	40	0	238	3784	2015-04-13 02:31:12
25478	user19	40	0	238	3766	2015-04-13 02:32:16
25479	user19	40	0	236	3786	2015-04-13 02:34:17
25480	user19	40	0	231	3742	2015-04-13 02:41:03
25481	user19	39	0	227	3761	2015-04-13 02:50:13
25482	user19	39	0	226	3744	2015-04-13 02:53:37
25483	user19	39	0	227	3757	2015-04-13 02:55:12
25484	user19	39	0	225	3777	2015-04-13 03:04:09
25485	user19	39	0	229	3788	2015-04-13 03:10:13
25486	user19	39	0	229	3767	2015-04-13 03:10:22
25487	user19	39	0	232	3761	2015-04-13 03:15:49
25488	user19	39	0	233	3766	2015-04-13 03:15:50
25489	user19	39	0	235	3739	2015-04-13 03:19:53
25490	user19	39	0	234	3736	2015-04-13 03:30:12
25491	user19	39	0	229	3776	2015-04-13 03:37:31
25492	user19	39	0	229	3768	2015-04-13 03:37:34
25493	user19	39	0	229	3751	2015-04-13 03:40:15
25494	user19	39	0	226	3772	2015-04-13 03:47:57
25495	user19	39	0	226	3759	2015-04-13 03:47:59
25496	user19	38	0	226	3770	2015-04-13 03:50:16
25497	user19	38	0	226	3764	2015-04-13 03:50:17
25498	user19	38	0	225	3783	2015-04-13 03:55:15
25499	user19	38	0	225	3772	2015-04-13 03:55:38
25500	user19	38	0	225	3782	2015-04-13 03:56:03
25501	user19	38	0	226	3775	2015-04-13 03:58:28
25502	user19	38	0	226	3752	2015-04-13 03:58:30
25503	user19	38	0	227	3765	2015-04-13 03:59:28
25504	user19	38	0	227	3751	2015-04-13 03:59:30
25505	user19	38	0	227	3760	2015-04-13 03:59:52
25506	user19	38	0	228	3756	2015-04-13 04:00:54
25507	user19	38	0	228	3769	2015-04-13 04:01:01
25508	user19	38	0	228	3738	2015-04-13 04:01:31
25509	user19	38	0	228	3757	2015-04-13 04:01:38
25510	user19	38	0	224	3751	2015-04-13 04:08:52
25511	user19	38	0	224	3765	2015-04-13 04:10:18
25512	user19	38	0	221	3740	2015-04-13 04:21:22
25513	user19	38	0	220	3780	2015-04-13 04:29:43
25514	user19	38	0	220	3740	2015-04-13 04:32:51
25515	user19	38	0	219	3779	2015-04-13 04:40:17
25516	user19	37	0	219	3742	2015-04-13 04:44:19
25517	user19	37	0	219	3780	2015-04-13 04:50:16
25518	user19	37	0	219	3757	2015-04-13 04:55:15
25519	user19	37	0	223	3778	2015-04-13 05:04:52
25520	user19	37	0	222	3756	2015-04-13 05:10:15
25521	user19	37	0	222	3765	2015-04-13 05:10:36
25522	user19	37	0	220	3738	2015-04-13 05:16:56
25523	user19	37	0	221	3764	2015-04-13 05:18:33
25524	user19	37	0	222	3740	2015-04-13 05:19:08
25525	user19	37	0	223	3762	2015-04-13 05:20:08
25526	user19	37	0	223	3761	2015-04-13 05:20:30
25527	user19	37	0	227	3768	2015-04-13 05:25:12
25528	user19	37	0	228	3739	2015-04-13 05:34:15
25529	user19	37	0	228	3775	2015-04-13 05:34:16
25530	user19	36	0	229	3735	2015-04-13 05:42:38
25531	user19	36	0	230	3742	2015-04-13 05:45:48
25532	user19	36	0	223	3775	2015-04-13 05:54:39
25533	user19	36	0	223	3728	2015-04-13 05:57:05
25534	user19	36	0	220	3720	2015-04-13 06:05:34
25535	user19	36	0	219	3765	2015-04-13 06:10:15
25536	user19	36	0	219	3759	2015-04-13 06:10:21
25537	user19	36	0	218	3765	2015-04-13 06:15:48
25538	user19	36	0	216	3721	2015-04-13 06:26:25
25539	user19	36	0	216	3762	2015-04-13 06:30:14
25540	user19	36	0	216	3764	2015-04-13 06:36:44
25541	user19	36	0	216	3750	2015-04-13 06:40:12
25542	user19	36	0	216	3757	2015-04-13 06:40:32
25543	user19	35	0	217	3729	2015-04-13 06:41:09
25544	user19	35	0	217	3754	2015-04-13 06:41:43
25545	user19	35	0	218	3754	2015-04-13 06:42:45
25546	user19	35	0	218	3717	2015-04-13 06:44:58
25547	user19	35	0	217	3761	2015-04-13 06:49:24
25548	user19	35	0	216	3762	2015-04-13 06:55:14
25549	user19	35	0	215	3707	2015-04-13 07:08:08
25550	user19	35	0	215	3694	2015-04-13 07:08:33
25551	user19	35	0	226	3686	2015-04-13 07:09:29
25552	user19	34	0	244	3628	2015-04-13 07:10:28
25553	user19	34	0	252	3723	2015-04-13 07:10:49
25554	user19	34	0	267	3637	2015-04-13 07:11:38
25555	user19	34	0	278	3728	2015-04-13 07:12:28
25556	user19	34	0	284	3730	2015-04-13 07:13:29
25557	user19	33	0	288	3682	2015-04-13 07:14:09
25558	user19	33	0	293	3706	2015-04-13 07:14:29
25559	user19	33	0	311	3677	2015-04-13 07:15:29
25560	user19	33	0	328	3667	2015-04-13 07:16:29
25561	user19	32	0	335	3658	2015-04-13 07:17:10
25562	user19	32	0	336	3624	2015-04-13 07:17:31
25563	user19	32	0	341	3653	2015-04-13 07:18:30
25564	user19	31	0	342	3702	2015-04-13 07:19:10
25565	user19	31	0	341	3688	2015-04-13 07:19:31
25566	user19	31	0	341	3628	2015-04-13 07:20:11
25567	user19	31	0	342	3603	2015-04-13 07:20:31
25568	user19	31	0	346	3675	2015-04-13 07:21:31
25569	user19	30	0	339	3716	2015-04-13 07:23:03
25570	user19	30	0	338	3720	2015-04-13 07:23:26
25571	user19	30	0	328	3690	2015-04-13 07:25:45
25572	user19	30	0	324	3664	2015-04-13 07:27:29
25573	user19	30	0	324	3703	2015-04-13 07:27:49
25574	user19	30	0	325	3623	2015-04-13 07:28:30
25575	user19	30	0	326	3700	2015-04-13 07:29:30
25576	user19	30	0	326	3694	2015-04-13 07:29:50
25577	user19	30	0	328	3646	2015-04-13 07:30:30
25578	user19	30	0	329	3682	2015-04-13 07:30:50
25579	user19	16	0	218	3656	2015-04-13 09:10:44
25580	user19	15	0	241	3700	2015-04-13 09:11:57
25581	user19	15	0	247	3707	2015-04-13 09:12:16
25582	user19	15	0	250	3699	2015-04-13 09:12:41
25583	user19	15	0	252	3588	2015-04-13 09:13:01
25584	user19	15	0	259	3705	2015-04-13 09:13:32
25585	user19	15	0	265	3581	2015-04-13 09:13:58
25586	user19	15	0	269	3704	2015-04-13 09:14:44
25587	user19	15	0	271	3690	2015-04-13 09:14:51
25588	user19	15	0	275	3683	2015-04-13 09:15:58
25589	user19	15	0	277	3709	2015-04-13 09:16:40
25590	user19	15	0	278	3708	2015-04-13 09:17:19
25591	user19	15	0	279	3704	2015-04-13 09:17:37
25592	user19	15	0	280	3692	2015-04-13 09:18:09
25593	user19	15	0	281	3716	2015-04-13 09:18:32
25594	user19	15	0	282	3704	2015-04-13 09:19:03
25595	user19	15	0	284	3697	2015-04-13 09:19:49
25596	user19	15	0	284	3695	2015-04-13 09:20:24
25597	user19	15	0	283	3687	2015-04-13 09:21:06
25598	user19	15	0	284	3677	2015-04-13 09:22:16
25599	user19	15	0	282	3680	2015-04-13 09:23:00
25600	user19	15	0	287	3692	2015-04-13 09:24:49
25601	user19	14	0	285	3708	2015-04-13 09:25:28
25602	user19	14	0	285	3701	2015-04-13 09:25:33
25603	user19	14	0	281	3668	2015-04-13 09:26:20
25604	user19	14	0	279	3700	2015-04-13 09:27:07
25605	user19	14	0	278	3702	2015-04-13 09:27:15
25606	user19	14	0	277	3669	2015-04-13 09:27:34
25607	user19	14	0	275	3682	2015-04-13 09:28:18
25608	user19	14	0	274	3702	2015-04-13 09:28:19
25609	user19	14	0	271	3683	2015-04-13 09:29:00
25610	user19	14	0	268	3702	2015-04-13 09:29:51
25611	user19	14	0	265	3660	2015-04-13 09:30:34
25612	user19	14	0	263	3682	2015-04-13 09:31:14
25613	user19	14	0	262	3698	2015-04-13 09:31:46
25614	user19	14	0	256	3701	2015-04-13 09:33:50
25615	user19	14	0	256	3698	2015-04-13 09:34:00
25616	user19	14	0	255	3675	2015-04-13 09:34:50
25617	user19	14	0	253	3668	2015-04-13 09:35:20
25618	user19	14	0	253	3666	2015-04-13 09:36:08
25619	user19	14	0	249	3665	2015-04-13 09:38:00
25620	user19	14	0	247	3699	2015-04-13 09:39:16
25621	user19	14	0	246	3700	2015-04-13 09:40:34
25622	user19	14	0	245	3683	2015-04-13 09:41:13
25623	user19	14	0	244	3691	2015-04-13 09:42:23
25624	user19	14	0	243	3697	2015-04-13 09:42:46
25625	user19	14	0	243	3677	2015-04-13 09:43:10
25626	user19	14	0	243	3666	2015-04-13 09:43:29
25627	user19	13	0	243	3709	2015-04-13 09:44:05
25628	user19	13	0	243	3692	2015-04-13 09:44:32
25629	user19	13	0	242	3677	2015-04-13 09:44:53
25630	user19	13	0	242	3696	2015-04-13 09:44:56
25631	user19	13	0	242	3694	2015-04-13 09:46:06
25632	user19	13	0	242	3664	2015-04-13 09:46:18
25633	user19	13	0	242	3681	2015-04-13 09:46:32
25634	user19	13	0	242	3695	2015-04-13 09:46:47
25635	user19	13	0	242	3692	2015-04-13 09:47:00
25636	user19	13	0	242	3693	2015-04-13 09:47:44
25637	user19	13	0	242	3691	2015-04-13 09:48:40
25638	user19	13	0	242	3671	2015-04-13 09:49:19
25639	user19	12	0	237	3686	2015-04-13 09:53:40
25640	user19	12	0	237	3638	2015-04-13 09:54:16
25641	user19	12	0	237	3694	2015-04-13 09:54:20
25642	user19	12	0	237	3684	2015-04-13 09:54:32
25643	user19	12	0	237	3691	2015-04-13 09:54:49
25644	user19	12	0	237	3675	2015-04-13 09:55:24
25645	user19	12	0	237	3689	2015-04-13 09:55:49
25646	user19	12	0	238	3689	2015-04-13 09:56:27
25647	user19	12	0	238	3687	2015-04-13 09:57:10
25648	user19	12	0	238	3688	2015-04-13 09:57:39
25649	user19	12	0	238	3680	2015-04-13 09:58:13
25650	user19	12	0	238	3683	2015-04-13 09:58:38
25651	user19	12	0	238	3681	2015-04-13 09:58:52
25652	user19	12	0	238	3670	2015-04-13 09:59:24
25653	user0	16	0	226	3434	2015-04-13 10:47:45
25654	user0	16	0	230	3557	2015-04-13 10:48:25
25655	user0	16	0	231	3539	2015-04-13 10:49:25
25656	user0	16	0	230	3558	2015-04-13 10:50:25
25657	user0	16	0	231	3536	2015-04-13 10:51:25
25658	user0	16	0	231	3545	2015-04-13 10:52:26
25659	user0	16	0	231	3541	2015-04-13 10:53:26
25660	user0	14	0	233	3488	2015-04-13 10:54:26
25661	user0	14	0	233	3520	2015-04-13 10:55:27
25662	user0	14	0	233	3521	2015-04-13 10:56:27
25663	user0	14	0	234	3537	2015-04-13 10:57:27
25664	user0	14	0	234	3532	2015-04-13 10:58:27
25665	user0	14	0	234	3521	2015-04-13 10:59:28
25666	user0	14	0	235	3549	2015-04-13 11:00:28
25667	user0	14	0	235	3534	2015-04-13 11:01:28
25668	user0	13	0	235	3547	2015-04-13 11:02:08
25669	user0	13	0	236	3547	2015-04-13 11:02:29
25670	user0	13	0	236	3518	2015-04-13 11:03:29
25671	user0	13	0	237	3541	2015-04-13 11:04:29
25672	user0	13	0	237	3532	2015-04-13 11:05:29
25673	user0	13	0	238	3544	2015-04-13 11:06:30
25674	user0	13	0	238	3507	2015-04-13 11:07:30
25675	user0	13	0	238	3523	2015-04-13 11:08:30
25676	user0	13	0	239	3516	2015-04-13 11:09:30
25677	user0	12	0	239	3529	2015-04-13 11:10:31
25678	user0	12	0	239	3506	2015-04-13 11:11:31
25679	user0	12	0	240	3525	2015-04-13 11:12:31
25680	user0	12	0	241	3518	2015-04-13 11:13:31
25681	user0	12	0	241	3524	2015-04-13 11:14:32
25682	user0	12	0	241	3510	2015-04-13 11:15:32
25683	user0	12	0	241	3534	2015-04-13 11:16:32
25684	user0	12	0	242	3546	2015-04-13 11:17:32
25685	user0	12	0	242	3528	2015-04-13 11:17:53
25686	user0	12	0	242	3547	2015-04-13 11:18:33
25687	user0	12	0	242	3529	2015-04-13 11:19:33
25688	user0	12	0	242	3518	2015-04-13 11:20:33
25689	user0	12	0	243	3530	2015-04-13 11:21:34
25690	user0	12	0	243	3544	2015-04-13 11:22:34
25691	user0	12	0	243	3522	2015-04-13 11:23:34
25692	user0	12	0	243	3543	2015-04-13 11:24:34
25693	user0	12	0	244	3523	2015-04-13 11:25:35
25694	user0	11	0	244	3518	2015-04-13 11:26:15
25695	user0	11	0	244	3541	2015-04-13 11:26:35
25696	user0	11	0	244	3523	2015-04-13 11:27:35
25697	user0	11	0	244	3525	2015-04-13 11:28:35
25698	user0	11	0	244	3521	2015-04-13 11:29:36
25699	user0	11	0	244	3500	2015-04-13 11:31:36
25700	user0	11	0	245	3526	2015-04-13 11:32:36
