id	email	ssid	bssid	level	frequency	latitude	longitude	timestamp
30356	user23	MenuPDA	00:4f:69:52:5a:e1	-45	2412	38.036694577994986	23.82824394829587	2015-04-09 15:46:08
30357	user23	ZentilCafeBar	00:26:44:52:06:44	-66	2412	38.03662592858173	23.82821072156605	2015-04-09 15:46:09
30358	user23	Souvlaki	14:60:80:d3:c7:68	-93	2457	38.03672708032074	23.828272674227776	2015-04-09 15:46:09
30359	user23	HOL_TC_7	ce:71:2e:31:b2:6b	-92	2432	38.03667425839691	23.828226071777465	2015-04-09 15:46:11
30401	user58	Athens Metro Mall	00:15:6d:b0:e3:ab	-88	2432	37.93868495470724	23.739820613382008	2015-04-09 16:06:38
30414	user58	Athens Metro Mall	00:15:6d:b0:e3:ab	-86	2432	37.93862724987353	23.739943001904457	2015-04-09 16:09:58
30436	user58		24:a4:3c:f2:21:00	-99	2472	37.938629751518455	23.73995991774377	2015-04-09 16:18:00
30459	user58	OTE8002	00:13:33:1e:80:02	-98	2437	37.93862257667291	23.739926691383094	2015-04-09 16:31:54
30481	user58	IPPO-ADAM	48:5b:39:e6:c6:ad	-94	2412	37.93875859824753	23.73990505973857	2015-04-09 17:13:26
30482	user58	OTE9a4b3e	00:13:33:85:ec:7b	-90	2437	37.93866661628736	23.739904528400068	2015-04-09 17:14:07
30483	user58	IPPO-ADAM	48:5b:39:e6:c6:ad	-97	2412	37.93859866439245	23.739858261449715	2015-04-09 17:14:08
30484	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-60	2427	37.988731462234576	23.679063206674034	2015-04-09 17:18:57
30485	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-56	2427	37.98864895827453	23.67899155251222	2015-04-09 17:18:59
30486	user62	BirdHouse	74:ea:3a:dc:04:f7	-67	2427	37.98876799543229	23.6790229594941	2015-04-09 17:19:00
30487	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-57	2427	37.988731462234576	23.679063206674034	2015-04-09 17:19:01
30488	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-50	2427	37.98864895827453	23.67899155251222	2015-04-09 17:19:10
30489	user62	BirdHouse	74:ea:3a:dc:04:f7	-74	2427	37.98876799543229	23.6790229594941	2015-04-09 17:19:10
30490	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-54	2427	37.988731462234576	23.679063206674034	2015-04-09 17:19:11
30491	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-58	2427	37.988731462234576	23.679063206674034	2015-04-09 17:19:32
30492	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-64	2427	37.98864895827453	23.67899155251222	2015-04-09 17:19:50
30493	user62	BirdHouse	74:ea:3a:dc:04:f7	-63	2427	37.98876799543229	23.6790229594941	2015-04-09 17:19:50
30494	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-67	2427	37.988731462234576	23.679063206674034	2015-04-09 17:19:51
30495	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-60	2427	37.98864895827453	23.67899155251222	2015-04-09 17:20:10
30496	user62	BirdHouse	74:ea:3a:dc:04:f7	-62	2427	37.98876799543229	23.6790229594941	2015-04-09 17:20:10
30497	user62	BirdHouse	74:ea:3a:dc:04:f7	-56	2427	37.98876799543229	23.6790229594941	2015-04-09 17:20:33
30498	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-57	2427	37.98864895827453	23.67899155251222	2015-04-09 17:20:52
30499	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-63	2427	37.988731462234576	23.679063206674034	2015-04-09 17:20:53
30500	user62	BirdHouse	74:ea:3a:dc:04:f7	-66	2427	37.98876799543229	23.6790229594941	2015-04-09 17:21:13
30501	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-68	2427	37.988731462234576	23.679063206674034	2015-04-09 17:21:13
30502	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-49	2427	37.98864895827453	23.67899155251222	2015-04-09 17:21:34
30503	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-56	2427	37.988731462234576	23.679063206674034	2015-04-09 17:21:35
30504	user62	BirdHouse	74:ea:3a:dc:04:f7	-60	2427	37.98876799543229	23.6790229594941	2015-04-09 17:21:54
30505	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-65	2427	37.988731462234576	23.679063206674034	2015-04-09 17:21:55
30506	user58	OTE WiFi Fon	34:4d:ea:f6:5c:59	-99	2462	37.93862391299282	23.73993969198798	2015-04-09 17:22:05
30507	user62	BirdHouse	74:ea:3a:dc:04:f7	-64	2427	37.98876799543229	23.6790229594941	2015-04-09 17:22:25
30508	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-54	2427	37.98864895827453	23.67899155251222	2015-04-09 17:22:42
30509	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-55	2427	37.98864895827453	23.67899155251222	2015-04-09 17:23:02
30510	user62	BirdHouse	74:ea:3a:dc:04:f7	-68	2427	37.98876799543229	23.6790229594941	2015-04-09 17:23:05
30511	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-55	2427	37.988731462234576	23.679063206674034	2015-04-09 17:23:07
30512	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-62	2427	37.98864895827453	23.67899155251222	2015-04-09 17:23:33
30513	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-66	2427	37.988731462234576	23.679063206674034	2015-04-09 17:23:37
30514	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-62	2427	37.988731462234576	23.679063206674034	2015-04-09 17:23:53
30515	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-64	2427	37.988726124376925	23.679031178110378	2015-04-09 17:24:54
30516	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-71	2427	37.98864895827453	23.67899155251222	2015-04-09 17:25:15
30517	user62	CYTA 8A98	dc:0b:1a:23:8a:98	-85	2462	37.988654069584165	23.67894034259844	2015-04-09 17:25:20
30518	user62	conn-x1579b4	2c:26:c5:15:79:b4	-87	2412	37.98861792239883	23.6789561159286	2015-04-09 17:25:20
30519	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-70	2427	37.98864895827453	23.67899155251222	2015-04-09 17:25:42
30520	user62	CYTA 8A98	dc:0b:1a:23:8a:98	-84	2462	37.988654069584165	23.67894034259844	2015-04-09 17:25:43
30521	user62	conn-x1579b4	2c:26:c5:15:79:b4	-89	2412	37.98861792239883	23.6789561159286	2015-04-09 17:25:44
30522	user62	OTE WiFi Fon	a4:7e:39:c7:e3:31	-88	2437	37.98869118039149	23.678897328436705	2015-04-09 17:25:50
30523	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-68	2427	37.98864895827453	23.67899155251222	2015-04-09 17:26:02
30524	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-72	2427	37.988726124376925	23.679031178110378	2015-04-09 17:26:06
30525	user62	conn-x1579b4	2c:26:c5:15:79:b4	-85	2412	37.98861792239883	23.6789561159286	2015-04-09 17:26:07
30526	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-59	2427	37.98864895827453	23.67899155251222	2015-04-09 17:26:23
30527	user62	BirdHouse	74:ea:3a:dc:04:f7	-73	2427	37.98876799543229	23.6790229594941	2015-04-09 17:26:24
30528	user62	CYTA 8A98	dc:0b:1a:23:8a:98	-83	2462	37.988654069584165	23.67894034259844	2015-04-09 17:26:26
30529	user62	conn-x8fea6c	14:60:80:8f:ea:6c	-88	2467	37.98863877642967	23.678926527336447	2015-04-09 17:26:29
30530	user62	CYTA 8A98	dc:0b:1a:23:8a:98	-81	2462	37.988654069584165	23.67894034259844	2015-04-09 17:26:50
30531	user62	conn-x1579b4	2c:26:c5:15:79:b4	-84	2412	37.98861792239883	23.6789561159286	2015-04-09 17:26:51
30532	user62	OTE3435f4	b0:75:d5:34:35:f4	-84	2412	37.988649897199664	23.6790047922973	2015-04-09 17:26:51
30533	user62	conn-x8fea6c	14:60:80:8f:ea:6c	-90	2467	37.98863877642967	23.678926527336447	2015-04-09 17:26:51
30534	user62	CYTAEBE2A6	00:26:44:6a:77:48	-89	2462	37.98872121710574	23.678988151526553	2015-04-09 17:26:51
30535	user62	OTE3435f4	b0:75:d5:34:35:f4	-86	2412	37.988649897199664	23.6790047922973	2015-04-09 17:27:09
30536	user62	conn-x8fea6c	14:60:80:8f:ea:6c	-89	2467	37.98863877642967	23.678926527336447	2015-04-09 17:27:11
30537	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-58	2427	37.98864895827453	23.67899155251222	2015-04-09 17:27:26
30538	user62	OTE3435f4	b0:75:d5:34:35:f4	-87	2412	37.988649897199664	23.6790047922973	2015-04-09 17:27:29
30539	user62	conn-x8fea6c	14:60:80:8f:ea:6c	-91	2467	37.98863877642967	23.678926527336447	2015-04-09 17:27:30
30540	user62	CYTAEBE2A6	00:26:44:6a:77:48	-90	2462	37.988730203187416	23.678941538164928	2015-04-09 17:27:32
30541	user62	conn-x1579b4	2c:26:c5:15:79:b4	-88	2412	37.98861792239883	23.6789561159286	2015-04-09 17:27:48
30542	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-53	2427	37.98864895827453	23.67899155251222	2015-04-09 17:28:08
30543	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-59	2427	37.988726124376925	23.679031178110378	2015-04-09 17:29:32
30544	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-44	2427	37.98864895827453	23.67899155251222	2015-04-09 17:29:51
30545	user62	BirdHouse	74:ea:3a:dc:04:f7	-70	2427	37.98876799543229	23.6790229594941	2015-04-09 17:29:52
30546	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-52	2427	37.988726124376925	23.679031178110378	2015-04-09 17:29:53
30547	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-41	2427	37.98864895827453	23.67899155251222	2015-04-09 17:30:11
30548	user62	BirdHouse	74:ea:3a:dc:04:f7	-48	2427	37.98876799543229	23.6790229594941	2015-04-09 17:30:15
30549	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-42	2427	37.98864895827453	23.67899155251222	2015-04-09 17:30:35
30550	user62	BirdHouse	74:ea:3a:dc:04:f7	-50	2427	37.98876799543229	23.6790229594941	2015-04-09 17:30:35
30551	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-51	2427	37.98864895827453	23.67899155251222	2015-04-09 17:30:52
30552	user62	BirdHouse	74:ea:3a:dc:04:f7	-53	2427	37.98876799543229	23.6790229594941	2015-04-09 17:30:53
30553	user58	OTE WiFi Fon	a4:7e:39:dc:4a:91	-95	2437	37.93863204108939	23.73993815985987	2015-04-09 17:31:10
30554	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-47	2427	37.98864895827453	23.67899155251222	2015-04-09 17:31:12
30555	user62	BirdHouse	74:ea:3a:dc:04:f7	-52	2427	37.98876799543229	23.6790229594941	2015-04-09 17:31:19
30556	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-48	2427	37.98864895827453	23.67899155251222	2015-04-09 17:31:33
30557	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-46	2427	37.98864895827453	23.67899155251222	2015-04-09 17:31:54
30558	user62	den_einai_tsampa	cc:1a:fa:91:3e:98	-83	2437	37.98869703667696	23.679045003405616	2015-04-09 17:34:07
30559	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-69	2427	37.988726124376925	23.679031178110378	2015-04-09 17:34:29
30560	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-52	2427	37.98864588518547	23.67901380941289	2015-04-09 17:34:30
30561	user62	den_einai_tsampa	cc:1a:fa:91:3e:98	-77	2437	37.98869703667696	23.679045003405616	2015-04-09 17:34:30
30562	user62	BirdHouse	74:ea:3a:dc:04:f7	-55	2427	37.98876799543229	23.6790229594941	2015-04-09 17:34:45
30563	user58	Forthnet-0E268	a0:ec:80:20:e2:68	-98	2412	37.938725530648114	23.739932184918885	2015-04-09 17:34:50
30564	user62	BirdHouse	74:ea:3a:dc:04:f7	-57	2427	37.98876799543229	23.6790229594941	2015-04-09 17:35:08
30565	user62	den_einai_tsampa	cc:1a:fa:91:3e:98	-76	2437	37.98869703667696	23.679045003405616	2015-04-09 17:35:12
30566	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-61	2427	37.988726124376925	23.679031178110378	2015-04-09 17:36:04
30567	user62	den_einai_tsampa	cc:1a:fa:91:3e:98	-74	2437	37.98869703667696	23.679045003405616	2015-04-09 17:36:06
30568	user62	den_einai_tsampa	cc:1a:fa:91:3e:98	-73	2437	37.98869703667696	23.679045003405616	2015-04-09 17:39:48
30569	user62	den_einai_tsampa	cc:1a:fa:91:3e:98	-75	2437	37.98869703667696	23.679045003405616	2015-04-09 17:45:53
30570	user62	BirdHouse	74:ea:3a:dc:04:f7	-54	2427	37.98876799543229	23.6790229594941	2015-04-09 17:48:21
30571	user58		24:a4:3c:f2:21:00	-95	2472	37.93860693489895	23.73987556431089	2015-04-09 17:49:30
30572	user62	hol - NetFasteR WLAN 3	00:05:59:5a:11:74	-97	2437	37.98862295638007	23.679010480505305	2015-04-09 17:52:56
30573	user62	den_einai_tsampa	cc:1a:fa:91:3e:98	-78	2437	37.98869703667696	23.679045003405616	2015-04-09 17:54:36
30574	user35	conn-x92f824	cc:1a:fa:92:f8:24	-83	2452	38.03297396271079	23.743446519869785	2015-04-09 17:55:51
30575	user35	conn-x92f824	cc:1a:fa:92:f8:24	-86	2452	38.03297396271079	23.743446519869785	2015-04-09 17:56:28
30576	user58	OTEf23d78	d8:74:95:f2:3d:78	-91	2447	37.938668364866786	23.739874048359628	2015-04-09 17:56:52
30577	user35	conn-x92f824	cc:1a:fa:92:f8:24	-85	2452	38.03297396271079	23.743446519869785	2015-04-09 17:57:27
30578	user62	Oxygen-61438	00:1d:1c:cf:48:e4	-96	2457	37.98866897353355	23.679011803993944	2015-04-09 17:57:45
30579	user58	linksys	00:25:9c:85:83:da	-88	2427	37.93868064309972	23.739993895275585	2015-04-09 17:58:14
30580	user35	conn-x92f824	cc:1a:fa:92:f8:24	-92	2452	38.03297273633194	23.74353492636247	2015-04-09 17:58:48
30581	user35	Thomson0B466C	58:98:35:0b:46:6c	-83	2412	38.03297049318673	23.743452680381186	2015-04-09 17:59:49
30582	user62	OTE WiFi Fon	a4:7e:39:c7:e3:31	-97	2437	37.9886407985329	23.679061115408835	2015-04-09 18:01:59
30583	user62	BirdHouse	74:ea:3a:dc:04:f7	-59	2427	37.98876799543229	23.6790229594941	2015-04-09 18:05:01
30584	user62	spyros	a4:7e:39:c7:e3:30	-96	2437	37.98863390535703	23.67903459043361	2015-04-09 18:05:07
30585	user35	conn-x20368c	54:22:f8:20:36:8c	-72	2452	38.03296607136743	23.74354483944923	2015-04-09 18:06:14
30586	user35	Thomson0B466C	58:98:35:0b:46:6c	-45	2412	38.03297049318673	23.743452680381186	2015-04-09 18:06:14
30587	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-43	2427	37.98864588518547	23.67901380941289	2015-04-09 18:06:44
30588	user62	HOL ALU WLAN	9e:3e:61:81:6c:03	-94	2437	37.98860748851432	23.678982724692567	2015-04-09 18:08:04
30589	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-50	2427	37.988726124376925	23.679031178110378	2015-04-09 18:19:36
30590	user62	OTE WiFi Fon	34:4d:ea:f8:c7:71	-94	2472	37.98867504378498	23.67900820360508	2015-04-09 18:19:41
30591	user62	OTEf8c770	34:4d:ea:f8:c7:70	-94	2472	37.988631991025244	23.679039525649962	2015-04-09 18:21:53
30592	user62	OTE WiFi Fon	34:4d:ea:f8:c7:71	-95	2472	37.988747107876435	23.67899027040147	2015-04-09 18:21:55
30593	user62	BirdHouse	74:ea:3a:dc:04:f7	-65	2427	37.98876799543229	23.6790229594941	2015-04-09 18:22:38
30594	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-74	2427	37.988726124376925	23.679031178110378	2015-04-09 18:22:38
30595	user62	DIRECT-dL[TV]UE40ES6100	c6:73:1e:d5:a2:41	-67	2427	37.98864588518547	23.67901380941289	2015-04-09 18:22:39
30596	user62	Forthnet-4B3C0	e4:77:23:a4:b3:c0	-87	2462	37.98863207675657	23.679025336305504	2015-04-09 18:22:45
30597	user62	BirdHouse	74:ea:3a:dc:04:f7	-69	2427	37.98876799543229	23.6790229594941	2015-04-09 18:23:34
30598	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-73	2427	37.988726124376925	23.679031178110378	2015-04-09 18:23:35
30599	user62	HP-Print-3C-LaserJet 1102	1c:3e:84:87:34:3c	-88	2427	37.988726124376925	23.679031178110378	2015-04-09 18:23:57
30600	user62	lamprosg13	58:98:35:42:03:08	-69	2412	37.988632372017065	23.678987266172317	2015-04-09 18:24:04
30601	user62	Forthnet-4B3C0	e4:77:23:a4:b3:c0	-73	2462	37.98863207675657	23.679025336305504	2015-04-09 18:24:11
30602	user62	den_einai_tsampa	cc:1a:fa:91:3e:98	-61	2437	37.98869703667696	23.679045003405616	2015-04-09 18:24:35
30603	user62	tasos	30:b5:c2:80:7a:16	-53	2412	37.98874958698107	23.678961967283644	2015-04-09 18:24:35
30604	user62	Forthnet-4B3C0	e4:77:23:a4:b3:c0	-77	2462	37.98863207675657	23.679025336305504	2015-04-09 18:24:37
30605	user62	OTEd97bf8	a4:7e:39:d9:7b:f8	-88	2467	37.98869955018602	23.679057280102743	2015-04-09 18:24:39
30606	user62	muahahaha	cc:7b:35:18:0a:00	-86	2437	37.9886559214558	23.67903941966253	2015-04-09 18:24:39
30607	user62	Thomson42CD1A	00:24:17:23:9a:9b	-76	2412	37.98865733091672	23.67893088688568	2015-04-09 18:24:41
30608	user62	HOL ALU WLAN	76:ab:25:e5:d3:11	-83	2462	37.98866338815863	23.678913365364245	2015-04-09 18:24:43
30609	user62	HOL ALU WLAN	92:8b:97:c0:a6:92	-85	2437	37.9887477083489	23.678979187010402	2015-04-09 18:25:09
30610	user62	linksys	00:18:39:ab:ed:4e	-91	2462	37.98863658832206	23.67901105227195	2015-04-09 18:25:10
30611	user62	HOL ALU WLAN	9e:8b:97:8a:b4:83	-82	2462	37.98870418661227	23.679044641991318	2015-04-09 18:25:11
30612	user62	HOL ALU WLAN	9e:3e:61:81:6c:03	-84	2437	37.98868756304055	23.678920670026017	2015-04-09 18:25:12
30613	user62	Christina	00:26:44:0a:26:0d	-75	2437	37.98872412860881	23.678991384687787	2015-04-09 18:25:15
30614	user62	Thomson42CD1A	00:24:17:23:9a:9b	-81	2412	37.98865733091672	23.67893088688568	2015-04-09 18:25:16
30615	user62	Thomson518B88	58:98:35:51:8b:88	-78	2412	37.98860777961883	23.67896191021136	2015-04-09 18:25:16
30616	user62	CONN-X_5762	00:1e:74:bd:c4:65	-78	2462	37.988759078770926	23.679043677561403	2015-04-09 18:25:17
30617	user62	Peskandritsa	c0:4a:00:43:5c:16	-79	2472	37.98868080555533	23.678950108081395	2015-04-09 18:25:17
30618	user62	HOL ALU WLAN	92:8b:97:c0:a6:92	-89	2437	37.9887477083489	23.678979187010402	2015-04-09 18:25:18
30619	user62	linksys	00:18:39:ab:ed:4e	-87	2462	37.98863658832206	23.67901105227195	2015-04-09 18:25:20
30620	user62	conn-x937248	cc:1a:fa:93:72:48	-87	2437	37.98862183992753	23.67899306659132	2015-04-09 18:25:22
30621	user62	HOL_ZTE_4	2c:95:7f:49:d3:ec	-73	2412	37.988680847718825	23.678980031868967	2015-04-09 18:25:23
30622	user62	OTE27E3E3	4c:ed:de:27:e3:e3	-88	2462	37.988757252448586	23.679042060419434	2015-04-09 18:25:23
30623	user62	HOL_ZTE_4	14:60:80:62:0b:18	-81	2412	37.988762741244884	23.67897106652055	2015-04-09 18:25:24
30624	user62	CYTA65E4C9	58:98:35:3b:54:41	-86	2462	37.98873259814412	23.67904040313889	2015-04-09 18:25:24
30625	user62	HOL ALU WLAN	76:ab:25:e5:d3:11	-82	2462	37.988624300006535	23.67904463939054	2015-04-09 18:25:24
30626	user62	den_einai_tsampa	cc:1a:fa:91:3e:98	-70	2437	37.98869703667696	23.679045003405616	2015-04-09 18:25:26
30627	user62	Christina	00:26:44:0a:26:0d	-63	2437	37.98872412860881	23.678991384687787	2015-04-09 18:25:27
30628	user62	CYTA65E4C9	58:98:35:3b:54:41	-83	2462	37.98873259814412	23.67904040313889	2015-04-09 18:25:38
30629	user62	muahahaha	cc:7b:35:18:0a:00	-90	2437	37.988608825092555	23.67899368840201	2015-04-09 18:25:40
30630	user62	CYTA560A	14:60:80:77:56:0a	-88	2412	37.98868653910638	23.67902186207926	2015-04-09 18:25:44
30631	user62	OTEf8c770	34:4d:ea:f8:c7:70	-93	2472	37.98870838149811	23.679075277070407	2015-04-09 18:25:47
30632	user62	GaliXr	a4:b1:e9:41:ed:95	-93	2462	37.98862351179313	23.67893848834805	2015-04-09 18:25:48
30633	user62	Thomson482EA4	58:98:35:48:2e:a4	-84	2412	37.98861969505633	23.67901235769185	2015-04-09 18:25:48
30634	user62	OTE WiFi Fon	34:4d:ea:f8:c7:71	-91	2472	37.98864948389655	23.67891295333959	2015-04-09 18:25:49
30635	user62	ARETH	58:98:35:07:78:30	-92	2462	37.98871481911293	23.678949127389565	2015-04-09 18:25:50
30636	user62	den_einai_tsampa	cc:1a:fa:91:3e:98	-71	2437	37.98869703667696	23.679045003405616	2015-04-09 18:25:51
30637	user62	Thomson42CD1A	00:24:17:23:9a:9b	-87	2412	37.98865733091672	23.67893088688568	2015-04-09 18:25:53
30638	user62	Thomson518B88	58:98:35:51:8b:88	-89	2412	37.98860777961883	23.67896191021136	2015-04-09 18:25:55
30639	user62	CONN-X_5762	00:1e:74:bd:c4:65	-90	2462	37.988759078770926	23.679043677561403	2015-04-09 18:25:55
30640	user62	linksys	00:18:39:ab:ed:4e	-90	2462	37.98863658832206	23.67901105227195	2015-04-09 18:25:56
30641	user62	CYTA65E4C9	58:98:35:3b:54:41	-90	2462	37.98873259814412	23.67904040313889	2015-04-09 18:25:57
30642	user62	HOL ALU WLAN	76:ab:25:e5:d3:11	-80	2462	37.988624300006535	23.67904463939054	2015-04-09 18:25:57
30643	user62	ARETH	58:98:35:07:78:30	-90	2462	37.98871481911293	23.678949127389565	2015-04-09 18:25:59
30644	user62	Wind WiFi 28C0F4	2c:26:c5:28:c0:f4	-92	2412	37.98862366456842	23.67899201223891	2015-04-09 18:25:59
30645	user62	Christina	00:26:44:0a:26:0d	-67	2437	37.98872412860881	23.678991384687787	2015-04-09 18:26:06
30646	user62	Thomson42CD1A	00:24:17:23:9a:9b	-82	2412	37.98865733091672	23.67893088688568	2015-04-09 18:26:07
30647	user62	HOL ALU WLAN	92:8b:97:c0:a6:92	-84	2437	37.9887477083489	23.678979187010402	2015-04-09 18:26:07
30648	user62	muahahaha	cc:7b:35:18:0a:00	-88	2437	37.988608825092555	23.67899368840201	2015-04-09 18:26:09
30654	user62	philips_install	a0:ec:80:90:db:98	-91	2452	37.98863561958714	23.678930774145133	2015-04-09 18:26:14
30659	user62	HOL_ZTE_4	2c:95:7f:49:d3:ec	-92	2412	37.98866830747942	23.67897331344784	2015-04-09 18:26:15
30663	user62	den_einai_tsampa	cc:1a:fa:91:3e:98	-69	2437	37.98869703667696	23.679045003405616	2015-04-09 18:26:53
30665	user62	CYTA65E4C9	58:98:35:3b:54:41	-95	2462	37.98873259814412	23.67904040313889	2015-04-09 18:26:56
30666	user62	Wind WiFi 28C0F4	2c:26:c5:28:c0:f4	-75	2412	37.98868819843253	23.67907337285589	2015-04-09 18:26:57
30669	user62	Boumih	20:89:86:03:c9:0c	-93	2452	37.98866503028466	23.678917198204413	2015-04-09 18:27:06
30673	user62	ThomsonA75D9C	08:76:ff:a7:5d:9c	-73	2412	37.98870382364363	23.679075697273042	2015-04-09 18:27:08
30675	user62	NETGEAR	e0:91:f5:fb:33:6e	-89	2437	37.98872641859766	23.67901888447646	2015-04-09 18:27:11
30677	user62	ThomsonCD53B1	00:1f:9f:eb:92:e7	-93	2437	37.988758680266706	23.679042977257215	2015-04-09 18:27:14
30680	user62	conn-x1be2e4	2c:26:c5:1b:e2:e4	-90	2417	37.98865929813382	23.679070388377035	2015-04-09 18:27:19
30681	user62	Forthnet-086B0	e4:77:23:a0:86:b0	-90	2447	37.98864267449069	23.67899363738681	2015-04-09 18:27:21
30684	user62	CYTA65E4C9	58:98:35:3b:54:41	-89	2462	37.98873259814412	23.67904040313889	2015-04-09 18:27:34
30687	user62	Wind WiFi 28C0F4	2c:26:c5:28:c0:f4	-77	2412	37.98868819843253	23.67907337285589	2015-04-09 18:27:37
30700	user62	conn-x8fea6c	14:60:80:8f:ea:6c	-82	2467	37.988695833747414	23.679061870317042	2015-04-09 18:27:59
30791	user26	OTE6499B4	00:0c:43:33:90:00	-26	2442	37.73612817265903	23.946250658149893	2015-04-09 18:37:03
30798	user26	JJH-OUT	d6:ca:6d:e2:27:47	-87	2432	37.736226337098984	23.946145847306912	2015-04-09 18:40:12
30799	user26	JJHE	d6:ca:6d:e2:27:48	-87	2432	37.73611935786783	23.946215389096125	2015-04-09 18:40:14
30800	user26	SV1GYK-AWMN	d4:ca:6d:e2:27:47	-87	2432	37.736184717328015	23.94617868065614	2015-04-09 18:40:15
30801	user26	OTE6499B4	00:0c:43:33:90:00	-53	2442	37.72884667931755	23.944990230386168	2015-04-09 18:40:16
30802	user26	OTE6499B4	00:0c:43:33:90:00	-49	2442	37.72884667931755	23.944990230386168	2015-04-09 18:40:24
30803	user26	OTE6499B4	00:0c:43:33:90:00	-51	2442	37.72884667931755	23.944990230386168	2015-04-09 18:40:31
30804	user26	HOL_ZTE_4	54:22:f8:d5:28:50	-83	2417	37.735870795133266	23.946155355517153	2015-04-09 18:40:52
30805	user26	OTE6499B4	00:0c:43:33:90:00	-50	2442	37.72884667931755	23.944990230386168	2015-04-09 18:41:11
30806	user26	OTE6499B4	00:0c:43:33:90:00	-52	2442	37.72884667931755	23.944990230386168	2015-04-09 18:41:24
30807	user26	OTE6499B4	00:0c:43:33:90:00	-55	2442	37.72884667931755	23.944990230386168	2015-04-09 18:41:44
30808	user26	OTE6499B4	00:0c:43:33:90:00	-54	2442	37.72884667931755	23.944990230386168	2015-04-09 18:41:51
30809	user26	OTE6499B4	00:0c:43:33:90:00	-57	2442	37.72884667931755	23.944990230386168	2015-04-09 18:42:11
30810	user26	OTE6499B4	00:0c:43:33:90:00	-58	2442	37.72884667931755	23.944990230386168	2015-04-09 18:42:31
30811	user26	OTE6499B4	00:0c:43:33:90:00	-59	2442	37.72884667931755	23.944990230386168	2015-04-09 18:42:44
30812	user26	OTE6499B4	00:0c:43:33:90:00	-60	2442	37.72884667931755	23.944990230386168	2015-04-09 18:42:51
30813	user26	OTE6499B4	00:0c:43:33:90:00	-61	2442	37.72884667931755	23.944990230386168	2015-04-09 18:43:04
30814	user26	HOL_ZTE_4	54:22:f8:d5:28:50	-82	2417	37.72889033260432	23.944982511974214	2015-04-09 18:43:11
